DATE, EX_NUM, m, n, t, ERROR_UX, ERROR_VX, ERROR_DX, MEAN_METHOD, BOOL_ALPHA_THETA, EMIN, EMAX, LOW_RANK_APPROX_METHOD,LOW_RANK_ITE, APF_METHOD, APF_ITE,BOOL_LOG,SYLVESTER_BUILD_METHOD,GCD_METHOD, RANK_REVEALING_METRIC
17-Oct-2017 19:44:48,11a,29,19,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:44:56,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:44:57,11c,19,18,11,11,3.2006e-08,2.7516e-08,2.5968e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:46:41,11a,29,19,11,11,5.0966e-10,7.9383e-09,5.8299e-09,None,0,1.000000e-14,1.000000e-14,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:46:42,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-14,1.000000e-14,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:46:43,11c,19,18,11,11,2.3325e-13,2.0311e-13,1.8855e-13,None,0,1.000000e-14,1.000000e-14,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:51:29,11a,29,19,11,11,5.0966e-10,7.9383e-09,5.8299e-09,None,0,1.000000e-14,1.000000e-14,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:51:30,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-14,1.000000e-14,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:51:31,11c,19,18,11,11,2.3325e-13,2.0311e-13,1.8855e-13,None,0,1.000000e-14,1.000000e-14,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:53:55,200a,17,13,6,9,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:53:56,200b,17,14,6,6,5.0853e-07,8.6594e-07,9.8414e-07,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 19:53:57,200c,13,14,6,6,0.00034549,0.00031787,0.00038117,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:11:24,200a,17,13,6,9,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:11:25,200b,17,14,6,6,5.0853e-07,8.6594e-07,9.8414e-07,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:11:27,200c,13,14,6,6,0.00034549,0.00031787,0.00038117,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:14:47,200a,17,13,6,9,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:14:48,200b,17,14,6,6,5.0853e-07,8.6594e-07,9.8414e-07,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:14:50,200c,13,14,6,6,0.00034549,0.00031787,0.00038117,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:28:46,200a,17,13,6,9,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:30:19,200a,17,13,6,9,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:30:21,200b,17,14,6,6,5.0853e-07,8.6594e-07,9.8414e-07,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:30:22,200c,13,14,6,6,0.00034549,0.00031787,0.00038117,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:35:24,4a,5,6,2,2,7.4525e-11,3.442e-11,1.0414e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:35:25,4b,5,4,2,2,4.7366e-10,8.2357e-10,4.314e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:35:26,4c,6,4,2,2,6.9082e-11,1.0144e-10,1.4537e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:37:52,4a,5,6,2,2,7.4525e-11,3.442e-11,1.0414e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:37:53,4b,5,4,2,2,4.7366e-10,8.2357e-10,4.314e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:37:54,4c,6,4,2,2,6.9082e-11,1.0144e-10,1.4537e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:39:42,4a,5,6,2,2,7.4525e-11,3.442e-11,1.0414e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:39:43,4b,5,4,2,2,4.7366e-10,8.2357e-10,4.314e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:39:44,4c,6,4,2,2,6.9082e-11,1.0144e-10,1.4537e-10,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:40:15,10a,20,20,11,11,2.8183e-09,2.3178e-08,2.9365e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:40:16,10b,20,18,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 21:40:17,10c,20,18,11,11,5.2662e-09,2.8101e-09,6.5744e-09,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 22:46:37,11a,29,19,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 22:46:38,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 22:46:39,11c,19,18,11,11,3.2006e-08,2.7516e-08,2.5968e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 23:05:42,7,30,38,16,3,1000,1000,1000,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
17-Oct-2017 23:05:44,7,30,38,16,27,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:29:57,11a,29,19,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:29:58,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:30:00,11c,19,18,11,11,3.2006e-08,2.7516e-08,2.5968e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:31:56,2a,22,19,8,5,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:31:57,2b,22,12,8,8,8.983e-10,7.2682e-11,9.7554e-11,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:31:59,2c,19,12,8,8,9.0982e-11,7.9765e-11,9.991e-11,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:34:18,2a,22,19,8,5,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:34:19,2b,22,12,8,8,8.983e-10,7.2682e-11,9.7554e-11,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:34:21,2c,19,12,8,8,9.0982e-11,7.9765e-11,9.991e-11,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:34:47,2a,22,19,8,5,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:35:11,2a,22,19,8,8,8.8966e-07,1.3546e-07,7.7066e-07,Geometric Mean Matlab Method,1,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:35:21,2a,22,19,8,5,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:39:19,2b,22,12,8,8,8.983e-10,7.2682e-11,9.7554e-11,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
18-Oct-2017 10:40:30,2c,19,12,8,8,9.0982e-11,7.9765e-11,9.991e-11,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:05:18,11a,29,19,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:05:19,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:05:20,11c,19,18,11,11,3.2006e-08,2.7516e-08,2.5968e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:06:24,11a,29,19,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:06:25,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:06:26,11c,19,18,11,11,3.2006e-08,2.7516e-08,2.5968e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:07:41,11a,29,19,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:07:42,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:07:43,11c,19,18,11,11,3.2006e-08,2.7516e-08,2.5968e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:11:13,11a,29,19,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:11:14,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:11:15,11c,19,18,11,11,3.2006e-08,2.7516e-08,2.5968e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:11:56,11a,29,19,11,12,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:12:05,11b,29,18,11,15,1000,1000,1000,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Oct-2017 11:12:38,11c,19,18,11,11,3.2006e-08,2.7516e-08,2.5968e-08,None,0,1.000000e-09,1.000000e-09,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:42:56,1,4,4,3,3,7.2145e-09,3.7975e-09,6.8875e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:42:57,1,4,4,3,3,7.2145e-09,3.7975e-09,6.8875e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:42:58,1,4,4,3,3,7.2145e-09,3.7975e-09,6.8875e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:42:59,1,4,4,3,3,7.2145e-09,3.7975e-09,6.8875e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:43:21,8,25,24,16,16,8.2139e-07,4.4834e-08,8.0381e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:43:23,8,25,24,16,16,8.2139e-07,4.4834e-08,8.0381e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:43:24,8,25,24,16,16,8.2139e-07,4.4834e-08,8.0381e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:43:26,8,25,24,16,16,8.2139e-07,4.4834e-08,8.0381e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:45:26,8,25,24,16,16,1.6795e-06,8.4695e-08,2.975e-07,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:45:27,8,25,24,16,16,1.6795e-06,8.4695e-08,2.975e-07,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:45:29,8,25,24,16,16,1.6795e-06,8.4695e-08,2.975e-07,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:45:31,8,25,24,16,16,1.6795e-06,8.4695e-08,2.975e-07,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:46:28,10,35,31,23,23,0.00032507,1.5663e-05,5.412e-06,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:46:30,10,35,31,23,23,0.00032507,1.5663e-05,5.412e-06,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:46:32,10,35,31,23,23,0.00032507,1.5663e-05,5.412e-06,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:46:34,10,35,31,23,23,0.00032507,1.5663e-05,5.412e-06,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:47:23,11,42,39,28,34,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:47:26,11,42,39,28,1,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:47:29,11,42,39,28,1,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:47:33,11,42,39,28,34,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-06,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:48:22,11,42,39,28,34,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:48:25,11,42,39,28,29,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:48:28,11,42,39,28,29,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:48:32,11,42,39,28,34,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:48:48,12,10,8,5,5,1.4863e-05,6.4046e-06,5.6848e-06,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:48:49,12,10,8,5,5,1.4863e-05,6.4046e-06,5.6848e-06,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:48:51,12,10,8,5,5,1.4863e-05,6.4046e-06,5.6848e-06,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:48:52,12,10,8,5,5,1.4863e-05,6.4046e-06,5.6848e-06,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:49:14,13,4,4,3,3,9.671e-10,1.9878e-09,1.7926e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:49:15,13,4,4,3,3,9.671e-10,1.9878e-09,1.7926e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:49:15,13,4,4,3,3,9.671e-10,1.9878e-09,1.7926e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:49:16,13,4,4,3,3,9.671e-10,1.9878e-09,1.7926e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:49:28,15,13,11,8,8,9.6935e-05,6.9146e-05,2.9619e-05,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:49:29,15,13,11,8,8,9.6935e-05,6.9146e-05,2.9619e-05,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:49:30,15,13,11,8,8,9.6935e-05,6.9146e-05,2.9619e-05,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:49:31,15,13,11,8,8,9.6935e-05,6.9146e-05,2.9619e-05,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:49:54,15,13,11,8,8,6.9003e-05,4.8963e-05,2.0533e-05,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:49:55,15,13,11,8,8,6.9003e-05,4.8963e-05,2.0533e-05,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:49:56,15,13,11,8,8,6.9003e-05,4.8963e-05,2.0533e-05,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:49:57,15,13,11,8,8,6.9003e-05,4.8963e-05,2.0533e-05,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:51:11,16,42,11,8,10,1000,1000,1000,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:51:12,16,42,11,8,7,1000,1000,1000,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:51:13,16,42,11,8,7,1000,1000,1000,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:51:14,16,42,11,8,10,1000,1000,1000,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:51:48,16,42,11,8,9,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:51:50,16,42,11,8,9,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:51:51,16,42,11,8,9,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:51:52,16,42,11,8,9,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:52:17,17,37,6,3,3,2.412e-08,9.8811e-08,1.0213e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:52:19,17,37,6,3,3,2.412e-08,9.8811e-08,1.0213e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:52:20,17,37,6,3,3,2.412e-08,9.8811e-08,1.0213e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:52:21,17,37,6,3,3,2.412e-08,9.8811e-08,1.0213e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:53:31,18,55,6,3,3,1.2892e-07,9.8332e-08,1.0189e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:53:32,18,55,6,3,3,1.2892e-07,9.8332e-08,1.0189e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:53:34,18,55,6,3,3,1.2892e-07,9.8332e-08,1.0189e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:53:35,18,55,6,3,3,1.2892e-07,9.8332e-08,1.0189e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:53:42,20,39,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:53:45,20,39,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:53:47,20,39,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:53:51,20,39,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:54:20,20,39,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:54:23,20,39,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:54:25,20,39,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:54:29,20,39,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:55:02,21,38,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:55:04,21,38,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:55:07,21,38,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
10-Nov-2017 09:55:11,21,38,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Residuals 
10-Nov-2017 09:55:35,21,38,38,7,9,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
10-Nov-2017 09:55:37,21,38,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,R1 Row Diagonals 
10-Nov-2017 09:55:40,21,38,38,7,2,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,R1 Row Norms 
